fechaOperacion,fechaConcertacion,tipoOperacion,tipoModalidad,tipoOiv,grano,volumenTN,condicionCalidad,condicionCalidadAuxiliar,procedenciaProvincia,procedenciaLocalidad,simboloPrecioPorTN,precioTN,lugarEntrega,fechaEntregaDesde,fechaEntregaHasta,condicionPago,esDestinoFinal,cosecha,numeroOperacionInstancia,nroOperacion,esUltimaInstancia
2025-05-23T10:26:16.813,2024-11-07T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,33.42,Cámara,,LA PAMPA,CEBALLOS,U$S,281.44,Rosario N/En destino,2024-11-07T00:00:00,2024-12-07T00:00:00,A plazo,SI,COSECHA 23/24,3,5222470244,Si
2025-05-23T10:26:16.673,2024-11-07T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,210.00,Cámara,,BUENOS AIRES,CHACABUCO,U$S,282.80,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 23/24,2,5214930244,Si
2025-05-23T10:26:16.547,2024-10-29T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,93.78,Cámara,,SANTA FE,GENERAL LAGOS,U$S,282.80,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,3,5055320243,Si
2025-05-23T10:26:16.407,2024-10-28T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,28.58,Cámara,,LA PAMPA,CEBALLOS,U$S,281.44,Rosario N/En destino,2024-10-28T00:00:00,2024-11-27T00:00:00,A plazo,SI,COSECHA 23/24,3,5032600249,Si
2025-05-23T10:26:16.267,2024-10-23T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,59.98,Cámara,,BUENOS AIRES,TANDIL,U$S,275.00,Quequen/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,4971630243,Si
2025-05-23T10:26:16.14,2024-10-09T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,60.00,Cámara,,CHACO,CHARATA,U$S,275.00,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,4793050246,Si
2025-05-23T10:26:16,2024-10-04T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,25.76,Cámara,,BUENOS AIRES,TANDIL,U$S,277.75,Quequen/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,4,4755080247,Si
2025-05-23T10:26:15.86,2024-09-17T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,11.52,Cámara,,BUENOS AIRES,TANDIL,U$S,277.75,Quequen/En destino,2024-09-17T00:00:00,2024-10-17T00:00:00,A plazo,SI,COSECHA 23/24,3,4463000242,Si
2025-05-23T10:26:15.737,2024-09-06T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,150.00,Cámara,,CÓRDOBA,ELENA,U$S,187.72,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,4316060248,Si
2025-05-23T10:26:15.61,2024-08-02T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,125.00,Cámara,,BUENOS AIRES,ALBERTI,U$S,277.75,Zona 5/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,3773280249,Si
2025-05-23T10:26:15.47,2024-07-11T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,568.35,Cámara,,CHACO,CONCEPCION DEL BERME,$,320000.00,Zona 15/En destino,2024-07-11T00:00:00,2024-08-10T00:00:00,A plazo,SI,COSECHA 23/24,5,3350480241,Si
2025-05-23T10:26:15.343,2024-06-15T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,419.59,Cámara,,SALTA,GENERAL BALLIVIAN,$,316000.00,Zona 17/En destino,2024-06-15T00:00:00,2024-07-14T00:00:00,A plazo,SI,COSECHA 23/24,6,2933930249,Si
2025-05-23T10:26:15.187,2024-05-30T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,780.81,Cámara,,CHACO,GANCEDO,$,320000.00,Zona 15/En destino,2024-05-30T00:00:00,2024-06-29T00:00:00,A plazo,SI,COSECHA 23/24,7,2562850247,Si
2025-05-23T10:26:15.017,2024-05-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,362.88,Cámara,,CHACO,CHARATA,$,320000.00,Zona 15/En destino,2024-05-27T00:00:00,2024-06-26T00:00:00,A plazo,SI,COSECHA 23/24,5,2463030246,Si
2025-05-23T10:11:37.447,2025-05-21T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,MAIZ,1000.00,Cámara,,CÓRDOBA,RIO CUARTO,,,Zona 9/En destino,2025-08-01T00:00:00,2025-08-31T00:00:00,A plazo,SI,COSECHA 24/25,1,2457370256,Si
2025-05-23T10:06:46.18,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,60.00,Cámara,,BUENOS AIRES,LOBERIA,U$S,275.00,Quequen/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2456960254,Si
2025-05-23T10:00:07.54,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,120.00,Otra,,BUENOS AIRES,BRAGADO,$,215000.00,Zona 7/En destino,2025-05-22T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,2455930254,Si
2025-05-23T09:59:38.857,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.11,Cámara,,CÓRDOBA,LA PALESTINA,$,278270.00,Zona 8/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 23/24,1,2455910253,Si
2025-05-23T09:57:43.363,2025-05-14T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,187.80,Cámara,,SALTA,METAN,$,320000.00,Rosario N/En destino,2025-05-14T00:00:00,2025-06-13T00:00:00,A plazo,SI,COSECHA 24/25,5,2195340253,Si
2025-05-23T09:56:55.8,2025-05-14T00:00:00,Anulación Fijación,Compraventa,Fijar Precio/Otros,SOJA,180.00,Cámara,,SALTA,METAN,$,320000.00,Rosario N/En destino,2025-05-14T00:00:00,2025-06-13T00:00:00,A plazo,SI,COSECHA 24/25,3,2195340253,No
2025-05-23T09:54:56.957,2025-05-20T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,16.34,Cámara,,BUENOS AIRES,GENERAL VILLEGAS,$,212000.00,Rosario N/En destino,2025-05-20T00:00:00,2025-06-19T00:00:00,A plazo,SI,COSECHA 24/25,2,2332360259,Si
2025-05-23T09:54:56.83,2025-05-16T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,34.44,Cámara,,SANTA FE,AROCENA,$,214120.00,Rosario N/En destino,2025-05-16T00:00:00,2025-06-15T00:00:00,A plazo,SI,COSECHA 24/25,2,2259430251,Si
2025-05-23T09:54:56.69,2025-05-15T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,13.17,Cámara,,BUENOS AIRES,GENERAL VILLEGAS,$,212000.00,Rosario N/En destino,2025-05-15T00:00:00,2025-06-15T00:00:00,A plazo,SI,COSECHA 24/25,3,2231140258,Si
2025-05-23T09:54:56.55,2025-05-14T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,180.00,Cámara,,SALTA,METAN,$,320000.00,Rosario N/En destino,2025-05-14T00:00:00,2025-06-13T00:00:00,A plazo,SI,COSECHA 24/25,2,2195340253,No
2025-05-23T09:54:56.427,2025-05-13T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,231.86,Cámara,,SANTIAGO DEL ESTERO,BANDERA,U$S,282.30,Zona 15/En destino,2025-05-13T00:00:00,2025-06-12T00:00:00,A plazo,SI,COSECHA 24/25,2,2186010259,Si
2025-05-23T09:54:56.283,2025-05-12T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,500.00,Cámara,,BUENOS AIRES,ALBERTI,U$S,187.42,Zona 5/En destino,2025-05-12T00:00:00,2025-06-11T00:00:00,A plazo,SI,COSECHA 24/25,3,2150080250,Si
2025-05-23T09:54:56.16,2025-05-05T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,500.00,Cámara,,ENTRE RÍOS,VICTORIA,U$S,188.90,Rosario N/En destino,2025-05-05T00:00:00,2025-05-12T00:00:00,A plazo,SI,COSECHA 24/25,2,1979300251,Si
2025-05-23T09:54:56.02,2025-04-30T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,19.45,Cámara,,BUENOS AIRES,ALBERTI,U$S,187.42,Zona 5/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,5,1921750257,Si
2025-05-23T09:54:55.88,2025-04-19T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,28.30,Cámara,,SANTA FE,SAN JUSTO,U$S,200.00,Rosario N/En destino,2025-04-19T00:00:00,2025-05-16T00:00:00,A plazo,SI,COSECHA 23/24,2,1668240255,Si
2025-05-23T09:54:55.737,2025-04-16T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,30.00,Cámara,,SANTA FE,SAN JUSTO,$,226700.00,Rosario N/En destino,2025-04-16T00:00:00,2025-05-16T00:00:00,A plazo,SI,COSECHA 23/24,2,1663040258,Si
2025-05-23T09:54:55.567,2025-04-15T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,60.73,Cámara,,CATAMARCA,CATAMARCA,$,320000.00,Rosario N/En destino,2025-04-15T00:00:00,2025-05-14T00:00:00,A plazo,SI,COSECHA 24/25,3,1620790253,Si
2025-05-23T09:54:55.427,2025-03-31T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,511.41,Cámara,,ENTRE RÍOS,VICTORIA,$,214120.00,Rosario N/En destino,2025-03-31T00:00:00,2025-04-27T00:00:00,A plazo,SI,COSECHA 24/25,4,1384720257,Si
2025-05-23T09:54:55.283,2025-03-18T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,30.00,Cámara,,SANTA FE,GALVEZ,$,214120.00,Rosario N/En destino,2025-03-18T00:00:00,2025-03-22T00:00:00,A plazo,SI,COSECHA 24/25,4,1165990257,Si
2025-05-23T09:54:55.13,2025-03-17T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,900.00,Cámara,,SANTA FE,CAÑADA ROSQUIN,$,214120.00,Rosario N/En destino,2025-03-17T00:00:00,2025-03-31T00:00:00,A plazo,SI,COSECHA 24/25,3,1142210254,Si
2025-05-23T09:54:54.987,2024-12-28T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,322.57,Cámara,,SANTA FE,HUGHES,U$S,188.90,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,6098420248,Si
2025-05-23T09:54:54.83,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,300.00,Cámara,,CÓRDOBA,IDIAZABAL,U$S,188.90,Rosario N/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,3,6097130246,Si
2025-05-23T09:54:54.69,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,950.00,Cámara,,BUENOS AIRES,BRAGADO,U$S,188.90,Zona 5/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,2,6096960245,Si
2025-05-23T09:54:54.55,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,350.00,Cámara,,BUENOS AIRES,BRAGADO,U$S,188.90,Zona 5/En destino,2025-06-01T00:00:00,2025-06-30T00:00:00,A plazo,SI,COSECHA 24/25,9,6096940244,Si
2025-05-23T09:54:54.393,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,300.00,Cámara,,SANTA FE,RAFAELA,U$S,188.90,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,5,6079020247,Si
2025-05-23T09:54:54.19,2024-10-30T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,119.06,Cámara,,CÓRDOBA,HERNANDO,U$S,187.03,Rosario N/En destino,2024-10-30T00:00:00,2024-11-29T00:00:00,A plazo,SI,COSECHA 23/24,2,5075280248,Si
2025-05-23T09:43:41.58,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,180.00,Cámara,,SANTA FE,PUERTO Gral SAN MARTIN,$,200000.00,Rosario N/En destino,2025-07-01T00:00:00,2025-07-31T00:00:00,A plazo,NO,COSECHA 24/25,1,2455620255,Si
2025-05-23T09:32:52.193,2025-05-23T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,60.00,Cámara,,BUENOS AIRES,TRES ALGARROBOS,,,Rosario N/En destino,2025-05-23T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2455410250,Si
2025-05-23T09:32:46.807,2025-05-23T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,30.00,Cámara,,BUENOS AIRES,PLA,,,Zona 7/En destino,2025-05-23T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2455380254,Si
2025-05-23T09:32:31.687,2025-05-23T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,500.00,Cámara,,SALTA,JOAQUIN V. GONZALEZ,,,Rosario N/En destino,2025-05-23T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2455350258,Si
2025-05-23T09:32:27.337,2025-05-23T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,300.00,Cámara,,CÓRDOBA,ALEJANDRO ROCA,,,Rosario N/En destino,2025-05-23T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2455340252,Si
2025-05-23T09:30:54.367,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.00,Cámara,,CÓRDOBA,CORDOBA,$,296000.00,Zona 11/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2455260259,Si
2025-05-23T09:28:25.46,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,90.00,Cámara,,LA PAMPA,WINIFREDA,$,250000.00,Zona 6/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2455230252,Si
2025-05-23T09:28:04.32,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,300.00,Cámara,,BUENOS AIRES,ALBERTI,$,205000.00,Zona 6/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2455220257,Si
2025-05-23T09:26:58.867,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,120.00,Cámara,,BUENOS AIRES,ALBERTI,$,205000.00,Zona 6/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2455190250,Si
2025-05-23T09:26:46.693,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,30.00,Cámara,,LA PAMPA,WINIFREDA,$,240000.00,Zona 6/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2455180255,Si
2025-05-23T09:26:21.833,2025-04-11T00:00:00,Rectificación Ampliación,Compraventa,Fijar Precio/Otros,SOJA,0.97,Fábrica,,SANTA FE,COLONIA JOSEFINA,,,Rosario N/En destino,2025-04-11T00:00:00,2025-05-11T00:00:00,A plazo,NO,COSECHA 24/25,3,1587370251,Si
2025-05-23T09:22:44.787,2025-05-21T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,134.34,Cámara,,ENTRE RÍOS,HERRERA,$,209000.00,Zona 13/En destino,2025-05-23T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2455120252,Si
2025-05-23T09:16:24.58,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,ACEITE SOJA,28.87,Crudo,,BUENOS AIRES,CORONEL PRINGLES,U$S,775.00,Zona 6/En destino,2025-05-22T00:00:00,2025-05-22T00:00:00,A plazo,SI,COSECHA 23/24,1,2455100251,Si
2025-05-23T09:03:27.18,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,150.00,Fábrica,,CÓRDOBA,JOVITA,,,Zona 8/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2455020258,Si
2025-05-23T09:01:43.293,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,180.00,Fábrica,,CÓRDOBA,CHARRAS,,,Zona 9/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2455000257,Si
2025-05-23T08:57:55.023,2025-05-23T00:00:00,Contrato,Canje,Precio Hecho,SOJA,4.70,Cámara,,SANTA FE,TRAILL,$,315000.00,Zona 12/En destino,2025-05-23T00:00:00,2025-05-24T00:00:00,A plazo,NO,COSECHA 24/25,1,2454960257,Si
2025-05-23T08:57:45.01,2025-05-22T00:00:00,Contrato,Canje,Precio Hecho,MAIZ,360.00,Otra,,SAN LUIS,LUJAN,$,218000.00,Rosario S/En destino,2025-05-22T00:00:00,2025-06-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2454940256,Si
2025-05-23T08:54:52.273,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,34.00,Fábrica,,CÓRDOBA,COSME,$,315000.00,Cordoba/En destino,2025-05-23T00:00:00,2025-06-02T00:00:00,A plazo,NO,COSECHA 24/25,1,2454920255,Si
2025-05-23T08:53:24.183,2025-05-21T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,MAIZ,500.00,Cámara,,CÓRDOBA,RIO CUARTO,,,Rosario S/En destino,2025-05-21T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2454750252,Si
2025-05-23T08:52:49.443,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,89.70,Cámara,,SANTA FE,SAN JORGE,$,213000.00,Zona 12/En destino,2025-05-23T00:00:00,2025-05-24T00:00:00,A plazo,NO,COSECHA 24/25,1,2454740257,Si
2025-05-23T08:51:38.71,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.00,Cámara,,SANTA FE,SAN JORGE,$,315000.00,Zona 12/En destino,2025-05-23T00:00:00,2025-05-24T00:00:00,A plazo,NO,COSECHA 24/25,1,2454720256,Si
2025-05-23T08:51:03.21,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,6.79,Fábrica,,CÓRDOBA,PILAR,$,315000.00,Cordoba/En destino,2025-05-23T00:00:00,2025-06-02T00:00:00,A plazo,NO,COSECHA 23/24,1,2454660253,Si
2025-05-23T08:48:58.143,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.00,Cámara,,SANTA FE,SAN JORGE,$,315000.00,Zona 12/En destino,2025-05-23T00:00:00,2025-05-24T00:00:00,A plazo,NO,COSECHA 24/25,1,2454600250,Si
2025-05-23T08:46:45.883,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,50.00,Fábrica,,SANTA FE,SASTRE,$,315000.00,Zona 14/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 19/20,1,2454560259,Si
2025-05-23T08:19:58.007,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,CEBADA FORR.,90.00,Cámara,,ENTRE RÍOS,VICTORIA,U$S,180.00,Zona 8/En destino,2025-05-22T00:00:00,2025-06-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2454380250,Si
2025-05-23T08:19:52.253,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,158.82,Cámara,,ENTRE RÍOS,SAUCE PINTO,$,226700.00,Zona 18/En destino,2025-05-22T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2454370255,Si
2025-05-23T08:10:58.773,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,420.00,Cámara,,BUENOS AIRES,BAHIA BLANCA,$,215000.00,B.Blanca/En destino,2025-05-22T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2454350254,No
2025-05-23T06:51:40.713,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,15.56,Cámara,,BUENOS AIRES,AZUL,$,312106.50,Quequen/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453970259,Si
2025-05-23T06:51:35.853,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,300.00,Cámara,,BUENOS AIRES,AZUL,$,313000.00,Quequen/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453960253,Si
2025-05-23T06:51:30.9,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,300.00,Cámara,,BUENOS AIRES,AZUL,$,220000.00,Zona 4/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453950258,Si
2025-05-23T06:51:26.027,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,129.08,Cámara,,BUENOS AIRES,AZUL,$,312106.50,Quequen/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453940252,Si
2025-05-23T06:51:21.09,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,90.00,Cámara,,BUENOS AIRES,AZUL,$,287092.50,Quequen/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453930257,Si
2025-05-23T06:51:16.197,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,200.00,Cámara,,BUENOS AIRES,AZUL,$,312106.50,Quequen/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453920251,Si
2025-05-23T06:51:10.963,2025-05-23T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,44.74,Cámara,,BUENOS AIRES,AZUL,$,202000.00,Zona 4/En destino,2025-05-23T00:00:00,2025-05-23T00:00:00,A plazo,NO,COSECHA 24/25,1,2453910256,Si
2025-05-22T23:59:21.257,2024-11-04T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,355.00,Fábrica,,CÓRDOBA,PILAR,$,315000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,5163580243,Si
2025-05-22T23:51:05.64,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,29.76,Otra,,SANTIAGO DEL ESTERO,BANDERA,,,Zona 15/En destino,2025-05-22T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2453630253,Si
2025-05-22T23:51:01.973,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,57.33,Otra,,SANTIAGO DEL ESTERO,BANDERA,,,Zona 15/En destino,2025-05-22T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2453620258,Si
2025-05-22T23:50:58.317,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,88.59,Otra,,SANTIAGO DEL ESTERO,BANDERA,,,Zona 15/En destino,2025-05-22T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,1,2453610252,Si
2025-05-22T23:50:51.543,2025-05-22T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,60.00,Cámara,,SANTA FE,LAS ROSAS,$,217109.60,Rosario N/En destino,2025-05-22T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2453590251,Si
2025-05-22T23:50:25.58,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,MAIZ,180.00,Cámara,,CÓRDOBA,GENERAL BALDISSERA,,,Rosario N/En destino,2025-05-22T00:00:00,2025-05-25T00:00:00,A plazo,SI,COSECHA 24/25,1,2453510258,Si
2025-05-22T23:32:36.343,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,2000.00,Cámara,,SANTA FE,RAFAELA,,,Rosario N/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2453490257,Si
2025-05-22T23:32:10.63,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,500.00,Cámara,,SANTA FE,VILLA MINETTI,,,Rosario N/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2453420259,Si
2025-05-22T23:32:02.083,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,540.00,Cámara,,CÓRDOBA,LA PUERTA (DPTO. RIO,,,Zona 8/En destino,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2453400258,Si
2025-05-22T23:31:49.62,2025-05-22T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,36.00,Cámara,,LA PAMPA,INTENDENTE ALVEAR,,,Zona 7/En origen ,2025-05-22T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,1,2453370251,Si
2025-05-22T22:35:17.113,2025-01-28T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,50.00,Fábrica,,CÓRDOBA,MARCOS JUAREZ,$,316145.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,16,439920254,Si
2025-05-22T22:35:17.007,2024-12-12T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,800.00,Fábrica,,CÓRDOBA,ADELIA MARIA,$,315000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,4,5845290247,Si
2025-05-22T22:35:16.893,2024-12-03T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,200.00,Fábrica,,CÓRDOBA,ADELIA MARIA,$,315000.00,Rosario N/En destino,2024-12-03T00:00:00,2025-01-03T00:00:00,A plazo,SI,COSECHA 23/24,2,5640920248,Si
2025-05-22T22:35:15.207,2024-03-13T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,220.00,Otra,,CÓRDOBA,VICUÑA MACKENNA,$,315000.00,Rosario N/En destino,2025-02-01T00:00:00,2025-02-28T00:00:00,A plazo,SI,COSECHA 23/24,7,1131690246,Si
2025-05-22T22:35:13.573,2025-05-02T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,90.00,Fábrica,,BUENOS AIRES,PERGAMINO,$,315480.00,Zona 6/En destino,2025-05-02T00:00:00,2025-05-20T00:00:00,A plazo,SI,COSECHA 24/25,2,1935030257,Si
