fechaOperacion,fechaConcertacion,tipoOperacion,tipoModalidad,tipoOiv,grano,volumenTN,condicionCalidad,condicionCalidadAuxiliar,procedenciaProvincia,procedenciaLocalidad,simboloPrecioPorTN,precioTN,lugarEntrega,fechaEntregaDesde,fechaEntregaHasta,condicionPago,esDestinoFinal,cosecha,numeroOperacionInstancia,nroOperacion,esUltimaInstancia
2025-05-08T15:24:37.27,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,100.00,Cámara,,SANTA FE,ROSARIO,U$S,268.70,Rosario S/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2062690251,Si
2025-05-08T15:24:14.52,2024-07-18T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,TRIGO PAN,271.00,Art. 12,,BUENOS AIRES,CHACABUCO,$,240000.00,Zona 6/En destino,2024-12-01T00:00:00,2025-01-31T00:00:00,A plazo,SI,COSECHA 24/25,16,3480570242,Si
2025-05-08T15:24:06.66,2024-12-03T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,30.11,Art. 12,,SANTA FE,COLONIA FIDELA,$,209761.50,Zona 14/En destino,2024-12-03T00:00:00,2024-12-03T00:00:00,A plazo,SI,COSECHA 24/25,2,5612740242,Si
2025-05-08T15:23:15.987,2024-07-18T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,TRIGO PAN,250.00,Art. 12,,BUENOS AIRES,CHACABUCO,$,240000.00,Zona 6/En destino,2024-12-01T00:00:00,2025-01-31T00:00:00,A plazo,SI,COSECHA 24/25,15,3480570242,Si
2025-05-08T15:22:57.19,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/M. T. País,SOJA,58.46,Cámara,,ENTRE RÍOS,LAGUNA DEL PESCADO,,,Zona 13/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2062660255,Si
2025-05-08T15:22:57.16,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,SOJA,213.06,Fábrica,,SANTA FE,SUARDI,,,Zona 14/En destino,2025-05-08T00:00:00,2025-05-24T00:00:00,A plazo,SI,COSECHA 24/25,1,2062640254,Si
2025-05-08T15:22:35.47,2024-07-18T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,TRIGO PAN,250.00,Art. 12,,BUENOS AIRES,CHACABUCO,$,240000.00,Zona 6/En destino,2024-12-01T00:00:00,2025-01-31T00:00:00,A plazo,SI,COSECHA 24/25,14,3480570242,Si
2025-05-08T15:18:07.39,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,SOJA,30.00,Fábrica,,CÓRDOBA,PLAZA LUXARDO,,,Zona 14/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2062590257,No
2025-05-08T15:08:44.713,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,100.00,Cámara,,SANTA FE,ROSARIO,U$S,268.70,Rosario S/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2062490252,Si
2025-05-08T15:08:20.437,2025-03-26T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,112.89,Fábrica,,CÓRDOBA,COLONIA ALMADA,$,293450.00,Zona 11/En destino,2025-03-26T00:00:00,2025-04-26T00:00:00,A plazo,SI,COSECHA 24/25,13,1325190252,Si
2025-05-08T15:08:20.063,2025-03-26T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,350.00,Fábrica,,CÓRDOBA,COLONIA ALMADA,$,293450.00,Zona 11/En destino,2025-03-26T00:00:00,2025-04-26T00:00:00,A plazo,SI,COSECHA 24/25,12,1325190252,Si
2025-05-08T15:08:19.59,2025-03-26T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,550.00,Fábrica,,CÓRDOBA,COLONIA ALMADA,$,293450.00,Zona 11/En destino,2025-03-26T00:00:00,2025-04-26T00:00:00,A plazo,SI,COSECHA 24/25,11,1325190252,Si
2025-05-08T15:08:11.493,2025-05-05T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,30.28,Fábrica,,CÓRDOBA,CORONEL MOLDES,$,215664.30,Zona 9/En destino,2025-05-05T00:00:00,2025-05-05T00:00:00,A plazo,SI,COSECHA 23/24,1,2062420254,Si
2025-05-08T15:05:27.1,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,30.00,Cámara,,SANTA FE,SAN JORGE,$,220000.00,Zona 12/En destino,2025-05-08T00:00:00,2025-05-09T00:00:00,A plazo,NO,COSECHA 21/22,1,2062400253,No
2025-05-08T15:04:06.443,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,13.90,Cámara,,SANTA FE,SAN JORGE,$,305000.00,Zona 12/En destino,2025-05-08T00:00:00,2025-05-09T00:00:00,A plazo,NO,COSECHA 24/25,1,2062380252,Si
2025-05-08T15:03:11.977,2025-05-08T00:00:00,Rectificación,Compraventa,Fijar Precio/M. T. País,SOJA,33.74,Cámara,,ENTRE RÍOS,NOGOYA,,,Zona 13/En destino,2025-05-08T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,2062300259,Si
2025-05-08T15:02:42.897,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/M. T. País,SOJA,33740.00,Cámara,,ENTRE RÍOS,NOGOYA,,,Zona 13/En destino,2025-05-08T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,1,2062300259,No
2025-05-08T15:02:09.527,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,TRIGO PAN,400.00,Cámara,,BUENOS AIRES,SAN ANDRES DE GILES,,,Zona 5/En destino,2025-12-01T00:00:00,2025-12-31T00:00:00,A plazo,SI,COSECHA 25/26,1,2062230250,Si
2025-05-08T14:59:45.147,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,61.40,Cámara,,SANTA FE,SAN JORGE,$,305000.00,Zona 12/En destino,2025-05-08T00:00:00,2025-05-09T00:00:00,A plazo,NO,COSECHA 23/24,1,2062140251,Si
2025-05-08T14:58:01.113,2025-05-08T00:00:00,Contrato,Canje,Precio Hecho,SOJA,8.50,Cámara,,SANTA FE,SAN JORGE,$,305000.00,Zona 12/En destino,2025-05-08T00:00:00,2025-05-09T00:00:00,A plazo,NO,COSECHA 23/24,1,2062120250,Si
2025-05-08T14:50:43.703,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,14.37,Cámara,,BUENOS AIRES,BERDIER,$,210000.00,Zona 6/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2062020256,Si
2025-05-08T14:48:44.623,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,90.00,Cámara,,BUENOS AIRES,SALTO,$,210000.00,Zona 6/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2062000255,Si
2025-05-08T14:44:36.083,2024-11-20T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,30.00,Art. 12,,SANTA FE,CHABAS,$,209760.00,Zona 8/En destino,2024-11-20T00:00:00,2024-12-20T00:00:00,A plazo,SI,COSECHA 24/25,4,5406960244,Si
2025-05-08T14:40:13.463,2025-05-05T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,35.75,Cámara,,SANTA FE,AMBROSETTI,$,282000.00,Zona 14/En destino,2025-05-05T00:00:00,2025-05-19T00:00:00,A plazo,SI,COSECHA 24/25,1,2061770251,Si
2025-05-08T14:38:06.51,2024-10-08T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,777.00,Fábrica,,BUENOS AIRES,SAN ANDRES DE GILES,$,285000.00,Rosario N/En destino,2024-10-08T00:00:00,2024-11-08T00:00:00,A plazo,SI,COSECHA 23/24,3,4767070247,Si
2025-05-08T14:27:39.423,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,61.40,Proteína 10.5%,,ENTRE RÍOS,MACIA,$,234000.00,Zona 13/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061720254,Si
2025-05-08T14:21:45.327,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,37.23,Fábrica,,CÓRDOBA,VIAMONTE,$,284350.00,Zona 8/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061680252,Si
2025-05-08T14:10:03.57,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,8.00,Fábrica,,ENTRE RÍOS,HERNANDEZ,$,292395.00,Zona 13/En destino,2025-05-08T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,2061610254,Si
2025-05-08T14:01:19.44,2024-11-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,TRIGO PAN,60.80,Art. 12,,BUENOS AIRES,SUIPACHA,$,248000.00,Zona 5/En destino,2024-11-06T00:00:00,2024-12-05T00:00:00,A plazo,SI,COSECHA 23/24,3,5195890244,Si
2025-05-08T14:00:24.937,2024-11-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,TRIGO PAN,152.60,Art. 12,,BUENOS AIRES,SUIPACHA,$,246000.00,Zona 5/En destino,2024-11-06T00:00:00,2024-12-05T00:00:00,A plazo,SI,COSECHA 23/24,2,5195890244,Si
2025-05-08T13:56:38.543,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,120.00,Art. 12,,BUENOS AIRES,OLAVARRIA,$,258000.00,Bs As/En destino,2025-05-08T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,1,2061570252,Si
2025-05-08T13:56:13.747,2025-05-05T00:00:00,Rectificación,Compraventa,Precio Hecho,SOJA,110.00,Cámara,,BUENOS AIRES,LUJAN,U$S,255.00,Zona 5/En destino,2025-05-05T00:00:00,2025-06-04T00:00:00,A plazo,SI,COSECHA 24/25,2,1968290254,Si
2025-05-08T13:50:23.463,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,113.94,Cámara,,ENTRE RÍOS,COLONIA AMBIS,$,307500.00,Zona 13/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061550251,Si
2025-05-08T13:48:29.243,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,123.25,Cámara,,ENTRE RÍOS,HAMBIS,$,307500.00,Zona 13/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061540256,Si
2025-05-08T13:46:59.337,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,113.85,Cámara,,ENTRE RÍOS,COLONIA AMBIS,$,307500.00,Zona 13/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061530250,Si
2025-05-08T13:40:00.283,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,30.00,Art. 12,,CÓRDOBA,LA PARA,$,235000.00,Cordoba/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061490259,Si
2025-05-08T13:38:29.08,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,30.00,Art. 12,,CÓRDOBA,LA PARA,$,233000.00,Cordoba/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2061470258,Si
2025-05-08T13:10:52.563,2025-05-08T00:00:00,Rectificación,Compraventa,Precio Hecho,TRIGO PAN,120.00,Cámara,,BUENOS AIRES,CARLOS CASARES,$,235000.00,Zona 7/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,2,2059470259,Si
2025-05-08T13:00:31.9,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,312.06,Cámara,,BUENOS AIRES,SAN MIGUEL ARCANGEL,$,329833.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,5,4836620246,Si
2025-05-08T12:59:54.933,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,783.16,Cámara,,BUENOS AIRES,SAN MIGUEL ARCANGEL,$,313475.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,4,4836620246,Si
2025-05-08T12:59:18.883,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,262.55,Cámara,,BUENOS AIRES,SAN MIGUEL ARCANGEL,$,294390.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,3,4836620246,Si
2025-05-08T12:58:36.43,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,69.73,Cámara,,BUENOS AIRES,SAN MIGUEL ARCANGEL,$,280759.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,2,4836620246,Si
2025-05-08T12:41:42.123,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,330.00,Cámara,,BUENOS AIRES,TRES ARROYOS,U$S,270.00,Quequen/En destino,2025-05-07T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2061260253,Si
2025-05-08T12:24:30.3,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,241.84,Cámara,,BUENOS AIRES,GENERAL LAMADRID,$,303644.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,5,4835690240,Si
2025-05-08T12:23:57.033,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,158.17,Cámara,,BUENOS AIRES,GENERAL LAMADRID,$,259042.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,4,4835690240,Si
2025-05-08T12:23:13.16,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,543.43,Cámara,,BUENOS AIRES,GENERAL LAMADRID,$,277054.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,3,4835690240,Si
2025-05-08T12:22:33.533,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,TRIGO CAND.,202.04,Cámara,,BUENOS AIRES,GENERAL LAMADRID,$,289487.00,B.Blanca/En destino,2025-01-01T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,2,4835690240,Si
2025-05-08T12:21:04.843,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,ACEITE SOJA,30.00,Crudo,,BUENOS AIRES,NAVARRO,U$S,760.00,Bs As/En origen ,2025-05-08T00:00:00,2025-05-09T00:00:00,A plazo,SI,COSECHA 24/25,1,2061160259,Si
2025-05-08T12:09:31.227,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,21.24,Cámara,,CÓRDOBA,COLONIA CAROYA,$,198190.00,Rosario S/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 24/25,1,2061030258,Si
2025-05-08T12:08:30.18,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,180.00,Cámara,,BUENOS AIRES,ALBERTI,$,205620.00,Zona 6/En destino,2025-05-07T00:00:00,2025-06-08T00:00:00,A plazo,SI,COSECHA 23/24,1,2060910254,Si
2025-05-08T12:07:30.46,2025-03-18T00:00:00,Fijación,Canje,Fijar Precio/Prec. Cam.,MAIZ,60.00,Cámara,,SANTA FE,MURPHY,$,210000.00,Rosario S/En destino,2025-03-18T00:00:00,2025-04-17T00:00:00,A plazo,SI,COSECHA 24/25,2,1191650251,Si
2025-05-08T12:07:30.29,2025-03-11T00:00:00,Fijación,Compraventa,Fijar Precio/M. T. País,GIRASOL,20.34,Fábrica,,BUENOS AIRES,TRES ARROYOS,$,400000.00,Quequen/En destino,2025-03-11T00:00:00,2025-04-10T00:00:00,A plazo,SI,COSECHA 24/25,2,1078370250,Si
2025-05-08T12:07:30.147,2025-03-07T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,300.00,Cámara,,SANTA FE,LUIS PALACIOS,$,223500.00,Rosario S/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,1037030259,Si
2025-05-08T12:07:30.023,2025-02-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,500.00,Fábrica,,SANTA FE,LUIS PALACIOS,$,320000.00,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,3,1122370255,Si
2025-05-08T12:07:29.897,2025-02-25T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,321.00,Fábrica,,SANTA FE,LUIS PALACIOS,$,305000.00,Rosario N/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,5,906150255,Si
2025-05-08T12:07:29.757,2025-02-25T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,1000.00,Fábrica,,SANTA FE,LUIS PALACIOS,$,320000.00,Rosario N/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,4,906150255,Si
2025-05-08T12:07:29.633,2025-01-29T00:00:00,Fijación,Canje,Fijar Precio/Mercado Comprador,SOJA,200.00,Fábrica,,CÓRDOBA,ARIAS,$,320000.00,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,470220252,Si
2025-05-08T12:07:29.507,2025-01-28T00:00:00,Fijación,Canje,Fijar Precio/Mercado Comprador,SOJA,73.84,Fábrica,,CÓRDOBA,LA PARA,$,320000.00,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,441670257,Si
2025-05-08T12:07:29.383,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,200.00,Cámara,,SANTA FE,LUIS PALACIOS,$,209999.10,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,6099830245,Si
2025-05-08T12:07:29.243,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,400.00,Cámara,,SANTA FE,LUIS PALACIOS,$,223502.85,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,6099830245,Si
2025-05-08T12:07:29.117,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,400.00,Cámara,,SANTA FE,LUIS PALACIOS,$,223502.85,Rosario N/En destino,2025-03-01T00:00:00,2025-03-31T00:00:00,A plazo,SI,COSECHA 24/25,2,6099810244,Si
2025-05-08T12:07:29.007,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,400.00,Cámara,,SANTA FE,LUIS PALACIOS,$,223502.85,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,6099800249,Si
2025-05-08T12:07:28.897,2024-11-26T00:00:00,Fijación,Canje,Fijar Precio/Mercado Comprador,SOJA,200.00,Fábrica,,CÓRDOBA,ARIAS,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,5513510243,Si
2025-05-08T12:07:28.383,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,1000.00,Fábrica,,SANTA FE,LUIS PALACIOS,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,4855580247,Si
2025-05-08T12:06:10.773,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,54.00,Cámara,,CÓRDOBA,DESVIO CHALACEA,$,220800.00,Cordoba/En destino,2025-05-08T00:00:00,2025-05-10T00:00:00,A plazo,SI,COSECHA 24/25,1,2060740251,Si
2025-05-08T12:05:38.43,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,21.68,Cámara,,CÓRDOBA,VILLA DEL TOTORAL,$,212890.00,Cordoba/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 24/25,1,2060680259,Si
2025-05-08T12:04:17.693,2025-04-17T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,SOJA,35.36,Fábrica,,SAN LUIS,SAN LUIS,$,299970.00,Rosario N/En destino,2025-04-17T00:00:00,2025-04-25T00:00:00,A plazo,NO,COSECHA 24/25,2,1665990253,Si
2025-05-08T12:04:12.427,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,60.00,Otra,,BUENOS AIRES,AZUL,$,215000.00,Zona 5/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2060580254,Si
2025-05-08T12:03:35.77,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,61.00,Cámara,,ENTRE RÍOS,PRONUNCIAMIENTO,$,290000.00,Zona 13/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2060540252,Si
2025-05-08T12:03:08.3,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,2000.00,Fábrica,,ENTRE RÍOS,RINCON DE NOGOYA,,,Rosario N/En destino,2025-05-08T00:00:00,2025-06-15T00:00:00,A plazo,SI,COSECHA 24/25,1,2060490255,Si
2025-05-08T12:02:42.083,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,60.00,Art. 12,,BUENOS AIRES,ARRECIFES,$,240000.00,Zona 5/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2060450253,Si
2025-05-08T12:01:08.16,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,150.00,Art. 12,,BUENOS AIRES,SALTO,$,240000.00,Zona 5/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2060300251,Si
2025-05-08T12:00:29.207,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,300.00,Cámara,,TUCUMÁN,LOS PEREYRA,$,216000.00,Zona 16/En destino,2025-05-07T00:00:00,2025-05-25T00:00:00,A plazo,SI,COSECHA 24/25,1,2060250254,Si
2025-05-08T11:49:02.507,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,150.00,Cámara,,SANTA FE,CAMPO VALDEZ,,,Rosario N/En destino,2025-11-01T00:00:00,2025-11-30T00:00:00,A plazo,SI,COSECHA 24/25,1,2059780258,Si
2025-05-08T11:48:59.39,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,500.00,Cámara,,CÓRDOBA,ALTOS DE CHIPION,,,Rosario N/En destino,2025-05-08T00:00:00,2025-06-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2059770252,Si
2025-05-08T11:41:01.69,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,70.00,Cámara,,BUENOS AIRES,BARRIO CENTRAL,$,316500.00,Zona 6/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 23/24,1,2059750251,Si
2025-05-08T11:40:57.57,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.00,Cámara,,BUENOS AIRES,BARRIO CENTRAL,$,296940.00,Zona 6/En destino,2025-05-08T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 24/25,1,2059740256,Si
2025-05-08T11:37:53.597,2025-05-08T00:00:00,Anulación,Compraventa,Precio Hecho,SOJA,33.44,Cámara,,CÓRDOBA,BULNES,$,308000.00,Zona 9/En destino,2025-05-08T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,2,2058890254,Si
2025-05-08T11:37:25.02,2025-05-08T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,SOJA,174.67,Fábrica,,SANTA FE,MONTE OBSCURIDAD,,,Zona 14/En destino,2025-05-08T00:00:00,2025-05-12T00:00:00,A plazo,SI,COSECHA 24/25,1,2059730250,Si
2025-05-08T11:34:52.22,2024-09-30T00:00:00,Rectificación Fijación,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,80.00,Cámara,,BUENOS AIRES,GOYENA,$,234630.00,Zona 2/En destino,2024-09-30T00:00:00,2024-10-20T00:00:00,A plazo,SI,COSECHA 23/24,12,4669630242,Si
2025-05-08T11:31:19.327,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,60.04,Fábrica,,ENTRE RÍOS,EL PINGO,$,300675.00,Zona 18/En destino,2025-05-08T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2059680253,Si
2025-05-08T11:30:15.92,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.78,Fábrica,,ENTRE RÍOS,MOJONES SUD,$,300675.00,Zona 18/En destino,2025-05-08T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2059660252,Si
2025-05-08T11:29:17.67,2024-09-30T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,TRIGO PAN,80.00,Cámara,,BUENOS AIRES,GOYENA,$,2346.30,Zona 2/En destino,2024-09-30T00:00:00,2024-10-20T00:00:00,A plazo,SI,COSECHA 23/24,11,4669630242,No
2025-05-08T11:28:54.107,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,60.80,Fábrica,,ENTRE RÍOS,MOJONES SUD,$,300675.00,Zona 18/En destino,2025-05-08T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2059630256,Si
2025-05-08T11:27:46.247,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,60.00,Fábrica,,ENTRE RÍOS,SOSA,$,289675.00,Zona 18/En origen ,2025-05-08T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2059620250,Si
2025-05-08T11:26:40.84,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,100.00,Fábrica,,ENTRE RÍOS,ALCARAZ,$,300675.00,Zona 18/En destino,2025-05-08T00:00:00,2025-05-26T00:00:00,A plazo,SI,COSECHA 24/25,1,2059610255,Si
2025-05-08T11:25:43.98,2025-05-08T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,32.28,Fábrica,,ENTRE RÍOS,DISTRITO TALA,$,300675.00,Zona 18/En destino,2025-05-08T00:00:00,2025-05-27T00:00:00,A plazo,SI,COSECHA 24/25,1,2059590254,Si
