fechaOperacion,fechaConcertacion,tipoOperacion,tipoModalidad,tipoOiv,grano,volumenTN,condicionCalidad,condicionCalidadAuxiliar,procedenciaProvincia,procedenciaLocalidad,simboloPrecioPorTN,precioTN,lugarEntrega,fechaEntregaDesde,fechaEntregaHasta,condicionPago,esDestinoFinal,cosecha,numeroOperacionInstancia,nroOperacion,esUltimaInstancia
2025-04-30T23:32:32.113,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,28.38,Cámara,,BUENOS AIRES,CORONEL GRANADA,,,Zona 7/En origen ,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1921710255,Si
2025-04-30T23:32:27.953,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,61.76,Cámara,,CÓRDOBA,LAS VARILLAS,,,Zona 8/En origen ,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1921690254,Si
2025-04-30T23:32:23.39,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,59.72,Cámara,,CÓRDOBA,LAS VARILLAS,,,Zona 8/En origen ,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1921680259,Si
2025-04-30T23:32:19.133,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,90.00,Cámara,,CÓRDOBA,JOVITA,,,Rosario N/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1921670253,Si
2025-04-30T23:32:01.317,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,290.00,Cámara,,SANTA FE,GODEKEN,,,Rosario N/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1921630251,Si
2025-04-30T23:31:56.867,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,800.00,Cámara,,ENTRE RÍOS,NOGOYA,,,Rosario N/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1921620256,Si
2025-04-30T22:30:31.777,2025-04-28T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,60.00,Fábrica,,BUENOS AIRES,LINCOLN,$,310364.00,Zona 7/En destino,2025-04-28T00:00:00,2025-05-28T00:00:00,A plazo,SI,COSECHA 24/25,2,1853390255,Si
2025-04-30T22:30:31.65,2025-01-28T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,79.19,Fábrica,,CÓRDOBA,VILLA DEL TOTORAL,U$S,265.00,Rosario N/En destino,2025-01-28T00:00:00,2025-02-28T00:00:00,A plazo,SI,COSECHA 23/24,4,440000258,Si
2025-04-30T22:30:29.92,2025-01-28T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,100.00,Fábrica,,CÓRDOBA,VILLA DEL TOTORAL,U$S,265.00,Rosario N/En destino,2025-01-28T00:00:00,2025-02-28T00:00:00,A plazo,SI,COSECHA 23/24,3,440000258,Si
2025-04-30T22:30:28.313,2025-01-03T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,900.00,Fábrica,,SANTA FE,RAFAELA,$,310000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,7,53940250,Si
2025-04-30T22:30:28.127,2025-01-02T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,1600.00,Fábrica,,SANTA FE,RAFAELA,$,310000.00,Rosario N/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,19,32220258,Si
2025-04-30T22:30:28,2024-11-04T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,100.00,Fábrica,,SANTIAGO DEL ESTERO,BANDERA,$,304688.00,Zona 15/En destino,2024-11-04T00:00:00,2024-12-04T00:00:00,A plazo,SI,COSECHA 23/24,4,5163470243,Si
2025-04-30T22:30:26.23,2024-10-30T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.50,Fábrica,,BUENOS AIRES,MERCEDES,$,310000.00,Rosario N/En destino,2024-10-30T00:00:00,2024-11-30T00:00:00,A plazo,SI,COSECHA 23/24,2,5095220241,Si
2025-04-30T22:30:24.407,2024-10-17T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,26.91,Fábrica,,BUENOS AIRES,MERCEDES,$,310000.00,Rosario N/En destino,2024-10-17T00:00:00,2024-10-31T00:00:00,A plazo,SI,COSECHA 23/24,6,4897480242,Si
2025-04-30T22:30:24.27,2025-04-23T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,260.00,Fábrica,,CÓRDOBA,SAN FRANCISCO (DPTO.,$,311785.00,Rosario N/En destino,2025-04-23T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,1758160250,Si
2025-04-30T22:30:24.137,2025-01-03T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,105.00,Fábrica,,SANTA FE,SAN JUSTO,$,310000.00,Rosario N/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,9,54040253,Si
2025-04-30T22:30:24.02,2024-12-19T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.00,Fábrica,,CÓRDOBA,CRUZ ALTA,$,311550.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,6,5976690240,Si
2025-04-30T22:30:23.847,2024-12-11T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,185.00,Fábrica,,SANTA FE,SAN JUSTO,$,310000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,5814440240,Si
2025-04-30T19:27:06.397,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,279.37,Cámara,,CÓRDOBA,BALNEARIA,$,286900.00,Zona 8/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1912380250,Si
2025-04-30T19:16:10.497,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,162.80,Fábrica,,SANTIAGO DEL ESTERO,EL PALOMAR (DPTO. JI,,,Zona 16/En origen ,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1912200252,Si
2025-04-30T18:34:17.623,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,60.00,Cámara,,BUENOS AIRES,DUGGAN,$,242000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-05-07T00:00:00,A plazo,SI,COSECHA 24/25,1,1910480258,Si
2025-04-30T18:30:23.403,2025-04-23T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,119.70,Fábrica,,SANTA FE,RAFAELA,$,310000.00,Rosario N/En destino,2025-04-23T00:00:00,2025-04-29T00:00:00,A plazo,SI,COSECHA 24/25,3,1758060256,Si
2025-04-30T18:30:23.29,2024-10-17T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,32.62,Fábrica,,CÓRDOBA,LA FRANCIA,$,310000.00,Rosario N/En destino,2024-10-17T00:00:00,2024-11-17T00:00:00,A plazo,SI,COSECHA 23/24,4,4897440240,Si
2025-04-30T18:30:23.177,2025-02-12T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,20.00,Fábrica,,CÓRDOBA,MONTE MAIZ,$,310000.00,Rosario N/En destino,2025-02-12T00:00:00,2025-03-12T00:00:00,A plazo,SI,COSECHA 23/24,3,694760252,Si
2025-04-30T18:30:23.053,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,0.34,Fábrica,,ENTRE RÍOS,TALITAS-GUALEGUAYCHU,$,310000.00,Rosario N/En destino,2025-04-21T00:00:00,2025-04-28T00:00:00,A plazo,SI,COSECHA 24/25,4,1694920256,Si
2025-04-30T18:30:22.927,2025-04-04T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,500.00,Fábrica,,CÓRDOBA,LA CAUTIVA,$,317676.00,Zona 9/En destino,2025-04-04T00:00:00,2025-05-04T00:00:00,A plazo,SI,COSECHA 24/25,2,1482980259,Si
2025-04-30T18:30:22.78,2025-01-10T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,190.00,Fábrica,,SANTA FE,MONTES DE OCA,$,310000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,6,203790252,Si
2025-04-30T18:29:49.807,2024-11-21T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,TRIGO PAN,0.47,Otra,,BUENOS AIRES,TANDIL,$,200000.00,Zona 4/En destino,2024-12-15T00:00:00,2025-10-31T00:00:00,A plazo,SI,COSECHA 24/25,4,346790253,Si
2025-04-30T18:21:20.493,2025-03-06T00:00:00,Fijación,Canje,Fijar Precio/Prec. Cam.,MAIZ,120.74,Cámara,,SANTA FE,VILLA ELOISA,$,228000.00,Rosario N/En destino,2025-03-06T00:00:00,2025-03-30T00:00:00,A plazo,NO,COSECHA 24/25,2,1065940252,Si
2025-04-30T18:19:02.077,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,ARROZ C.L.F,94.00,Cámara,,ENTRE RÍOS,SAN SALVADOR,$,25000.00,Zona 13/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 23/24,1,1909660250,Si
2025-04-30T18:16:02.91,2024-06-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,60.78,Fábrica,,SANTIAGO DEL ESTERO,TACAÑITAS,$,275000.00,Zona 15/En origen ,2024-06-06T00:00:00,2024-06-15T00:00:00,A plazo,SI,COSECHA 23/24,4,2713900241,Si
2025-04-30T18:16:02.623,2024-06-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,16.83,Fábrica,,SANTIAGO DEL ESTERO,BANDERA,$,276300.00,Zona 15/En origen ,2024-06-06T00:00:00,2024-06-15T00:00:00,A plazo,SI,COSECHA 23/24,4,2713910247,Si
2025-04-30T18:16:00.97,2024-06-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,59.96,Fábrica,,SANTIAGO DEL ESTERO,AVERIAS,$,274900.00,Zona 15/En origen ,2024-06-06T00:00:00,2024-06-15T00:00:00,A plazo,SI,COSECHA 23/24,6,2714610247,Si
2025-04-30T18:15:59.053,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,180.00,Fábrica,,CÓRDOBA,ALTA GRACIA,$,300000.00,Zona 11/En destino,2025-04-21T00:00:00,2025-05-21T00:00:00,A plazo,SI,COSECHA 24/25,7,1684990256,Si
2025-04-30T18:15:58.773,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,240.00,Fábrica,,CÓRDOBA,ALTA GRACIA,$,295000.00,Zona 11/En destino,2025-04-21T00:00:00,2025-05-21T00:00:00,A plazo,SI,COSECHA 24/25,6,1684990256,Si
2025-04-30T18:15:58.507,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,150.00,Fábrica,,CÓRDOBA,ALTA GRACIA,$,295000.00,Zona 11/En destino,2025-04-21T00:00:00,2025-05-21T00:00:00,A plazo,SI,COSECHA 24/25,5,1684990256,Si
2025-04-30T18:15:58.217,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,159.96,Fábrica,,CÓRDOBA,ALTA GRACIA,$,306905.00,Zona 11/En destino,2025-04-21T00:00:00,2025-05-21T00:00:00,A plazo,SI,COSECHA 24/25,4,1684990256,Si
2025-04-30T18:15:57.93,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,20.04,Fábrica,,CÓRDOBA,ALTA GRACIA,$,290000.00,Zona 11/En destino,2025-04-21T00:00:00,2025-05-21T00:00:00,A plazo,SI,COSECHA 24/25,3,1684990256,Si
2025-04-30T18:15:57.653,2025-04-30T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,35.07,Fábrica,,CÓRDOBA,CAÑADA DE LUQUE,$,271000.00,Cordoba/En origen ,2025-04-30T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,2,1906340255,Si
2025-04-30T18:10:10.91,2025-04-30T00:00:00,Rectificación,Compraventa,Precio Hecho,MAIZ,150.00,Cámara,,LA PAMPA,PUELCHES,$,228000.00,Rosario S/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,2,1908050254,Si
2025-04-30T18:10:09.457,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,MAIZ,213.27,Fábrica,,BUENOS AIRES,MERCEDES,$,223000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1909410254,Si
2025-04-30T18:07:34.22,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,100.00,Fábrica,,BUENOS AIRES,MERCEDES,$,231000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1909330250,Si
2025-04-30T18:04:49.973,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,ARROZ C.L.F,346.82,Cámara,,ENTRE RÍOS,SAN SALVADOR,$,240000.00,Zona 13/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1909260252,Si
2025-04-30T18:04:45.557,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,ARROZ C.L.F,309.70,Cámara,,ENTRE RÍOS,BARRIO BUEN PASTOR,$,240000.00,Zona 13/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1909250257,Si
2025-04-30T18:04:34.273,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,ARROZ C.L.F,61.92,Cámara,,ENTRE RÍOS,BARRIO BUEN PASTOR,$,240000.00,Zona 13/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1909240251,Si
2025-04-30T18:04:28.28,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,ARROZ C.L.F,135.22,Cámara,,ENTRE RÍOS,BARRIO BUEN PASTOR,$,240000.00,Zona 13/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1909230256,Si
2025-04-30T18:04:07.523,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,GIRASOL,9.60,Cámara,,CÓRDOBA,LA FRANCIA,$,346800.00,Zona 25/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1909220250,Si
2025-04-30T17:59:11.717,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,28.86,Fábrica,,BUENOS AIRES,MERCEDES,$,231000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1908080250,Si
2025-04-30T17:58:54.28,2025-04-09T00:00:00,Rectificación,Compraventa,Precio Hecho,SOJA,90.00,Otra,,SALTA,METAN,$,250000.00,Zona 17/En origen ,2025-04-09T00:00:00,2025-04-12T00:00:00,A plazo,NO,COSECHA 23/24,2,1908030253,Si
2025-04-30T17:58:19.827,2025-04-09T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,90.00,Otra,,SALTA,METAN,$,250000.00,Zona 17/En origen ,2025-04-09T00:00:00,2025-04-09T00:00:00,A plazo,NO,COSECHA 23/24,1,1908030253,No
2025-04-30T17:58:10.123,2025-04-08T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,25.00,Cámara,,CÓRDOBA,SAN BASILIO,$,288000.00,Zona 9/En destino,2025-04-08T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 24/25,6,1522650257,Si
2025-04-30T17:50:17.71,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,30.00,Cámara,,BUENOS AIRES,GENERAL BELGRANO,$,189000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1907020254,Si
2025-04-30T17:48:42.727,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,30.00,Cámara,,BUENOS AIRES,GENERAL BELGRANO,$,189000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1906870254,Si
2025-04-30T17:46:04.693,2025-04-30T00:00:00,Rectificación,Compraventa,Precio Hecho,GIRASOL,60.00,Cámara,,BUENOS AIRES,GENERAL BELGRANO,U$S,300.00,Bs As/En destino,2025-04-30T00:00:00,2025-05-25T00:00:00,A plazo,SI,COSECHA 24/25,2,1903580255,Si
2025-04-30T17:44:16.88,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,ACEITE SOJA,30.00,Crudo,,ENTRE RÍOS,MACIA,U$S,835.00,Zona 18/En destino,2025-04-30T00:00:00,2025-05-31T00:00:00,A plazo,SI,,1,1906690256,Si
2025-04-30T17:43:53.057,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,200.00,Fábrica,,SALTA,JOAQUIN V. GONZALEZ,,,Zona 17/En origen ,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1906570250,Si
2025-04-30T17:43:20.51,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,244.50,Fábrica,,CÓRDOBA,CAÑADA DE LUQUE,,,Cordoba/En origen ,2025-04-30T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,1,1906340255,Si
2025-04-30T17:43:12.843,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,100.00,Fábrica,,SALTA,ROSARIO DE LA FRONTE,,,Rosario N/En origen ,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1906290258,Si
2025-04-30T17:42:46.5,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,400.00,Cámara,,BUENOS AIRES,DUGGAN,$,250000.00,Zona 5/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1906120255,Si
2025-04-30T17:40:56.617,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,ACEITE SOJA,120.00,Crudo,,CÓRDOBA,TIO PUJIO,U$S,830.00,Cordoba/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,NO,,1,1905420255,Si
2025-04-30T17:40:52.963,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,92.62,Cámara,,SAN LUIS,PUNILLA,$,195437.00,Zona 10/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 23/24,1,1905380253,Si
2025-04-30T17:37:55.89,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,400.00,Fábrica,,CÓRDOBA,CAMILO ALDAO,$,310000.00,Zona 8/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1904950250,No
2025-04-30T17:33:30.963,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,2000.00,Cámara,,SANTA FE,PUERTO Gral SAN MARTIN,$,230000.00,Rosario N/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1904660252,Si
2025-04-30T17:33:30.63,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,2000.00,Cámara,,SANTA FE,PUERTO Gral SAN MARTIN,$,225000.00,Rosario N/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,1904640251,Si
2025-04-30T17:31:59.31,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,39.50,Cámara,,CÓRDOBA,PASCANAS,$,228000.00,Rosario N/En destino,2025-04-30T00:00:00,2025-05-10T00:00:00,A plazo,SI,COSECHA 24/25,1,1904300256,Si
2025-04-30T17:29:03.467,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,29.89,Cámara,,BUENOS AIRES,SALTO,,,Zona 6/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1904070250,Si
2025-04-30T17:27:15.95,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,38.17,Cámara,,BUENOS AIRES,SALTO,,,Zona 6/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1904010258,Si
2025-04-30T17:21:13.367,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,30.00,Cámara,,BUENOS AIRES,9 DE JULIO,$,220000.00,Zona 6/En destino,2025-04-30T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1903880259,Si
2025-04-30T17:16:09.037,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,36.84,Fábrica,,SANTA FE,CUATRO DE FEBRERO,$,285980.00,Zona 8/En destino,2025-04-30T00:00:00,2025-05-10T00:00:00,A plazo,NO,COSECHA 24/25,1,1903520252,Si
2025-04-30T17:16:05.41,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,37.87,Fábrica,,SANTA FE,CUATRO DE FEBRERO,$,293900.00,Zona 8/En destino,2025-04-30T00:00:00,2025-05-10T00:00:00,A plazo,NO,COSECHA 24/25,1,1903500251,Si
2025-04-30T17:16:02.157,2025-04-28T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,29.18,Fábrica,,SANTA FE,SANTA ISABEL,$,291920.00,Zona 8/En destino,2025-04-28T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 24/25,1,1903490256,Si
2025-04-30T17:15:32.897,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,ACEITE SOJA,29.94,Crudo,,BUENOS AIRES,ABASTO,U$S,770.00,Zona 6/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1903470255,Si
2025-04-30T17:15:13.84,2025-04-28T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,10.00,Fábrica,,SANTA FE,CARRERAS,$,292920.00,Zona 8/En destino,2025-04-28T00:00:00,2025-05-08T00:00:00,A plazo,NO,COSECHA 24/25,1,1903450254,Si
2025-04-30T17:14:43.817,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,80.00,Cámara,,ENTRE RÍOS,LAS GARZAS,$,226560.00,Zona 18/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1903430253,Si
2025-04-30T17:14:31.28,2024-12-04T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,GIRASOL,6.02,Cámara,,CÓRDOBA,HIPOLITO BOUCHARD,$,359910.00,Zona 25/En destino,2025-02-01T00:00:00,2025-02-28T00:00:00,A plazo,NO,COSECHA 24/25,2,5658950241,Si
2025-04-30T17:13:47.747,2024-11-01T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,GIRASOL,235.01,Cámara,,CÓRDOBA,HIPOLITO BOUCHARD,$,359910.00,Zona 25/En destino,2025-02-15T00:00:00,2025-03-17T00:00:00,A plazo,NO,COSECHA 24/25,6,5132760243,Si
2025-04-30T17:13:39.937,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,MAIZ,4.67,Fábrica,,SANTA FE,MARIA SUSANA,$,201297.83,Zona 12/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1903410252,Si
2025-04-30T17:13:39.267,2025-04-07T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,90.00,Fábrica,,SANTIAGO DEL ESTERO,EL PALOMAR (DPTO. JI,$,260200.00,Zona 16/En origen ,2025-04-07T00:00:00,2025-05-07T00:00:00,A plazo,SI,COSECHA 24/25,2,1501980257,Si
2025-04-30T17:13:37.54,2025-04-30T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,170.00,Cámara,,SANTA FE,FIRMAT,,,Rosario N/En destino,2025-04-30T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,1,1903400257,Si
2025-04-30T17:12:23.34,2025-01-14T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,GIRASOL,153.00,Cámara,,SANTA FE,SANTA CLARA DE BUENA,$,371520.00,Zona 25/En destino,2025-02-01T00:00:00,2025-03-03T00:00:00,A plazo,NO,COSECHA 24/25,3,245010257,Si
2025-04-30T17:11:47.24,2025-01-08T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,GIRASOL,90.00,Cámara,,SANTA FE,VIDELA,$,371520.00,Zona 25/En destino,2025-01-15T00:00:00,2025-02-14T00:00:00,A plazo,NO,COSECHA 24/25,5,133530258,Si
2025-04-30T17:11:45.163,2025-04-30T00:00:00,Contrato,Canje,Precio Hecho,SOJA,3.44,Cámara,,CÓRDOBA,DEVOTO,$,310000.00,Zona 8/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1902910251,Si
2025-04-30T17:11:07.937,2025-01-23T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,GIRASOL,100.00,Cámara,,SANTA FE,VIDELA,$,362812.50,Zona 25/En destino,2025-02-01T00:00:00,2025-03-03T00:00:00,A plazo,NO,COSECHA 24/25,4,394870250,Si
2025-04-30T17:07:58.657,2025-04-30T00:00:00,Anulación,Compraventa,Precio Hecho,SOJA,80.00,Cámara,,ENTRE RÍOS,LAS GARZAS,$,226560.00,Zona 18/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,2,1902410259,Si
2025-04-30T17:05:09.14,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,31.64,Fábrica,,ENTRE RÍOS,SAN BENITO,$,294500.00,Zona 18/En destino,2025-04-30T00:00:00,2025-05-19T00:00:00,A plazo,SI,COSECHA 24/25,1,1902480257,Si
2025-04-30T17:04:36.593,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.00,Cámara,,ENTRE RÍOS,CRUCESITAS 7A. SECCI,$,302000.00,Zona 18/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,1,1902440255,Si
2025-04-30T17:04:20.56,2025-04-30T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,80.00,Cámara,,ENTRE RÍOS,LAS GARZAS,$,226560.00,Zona 18/En destino,2025-04-30T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,1,1902410259,No
2025-04-30T17:03:56.89,2025-04-16T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,4.00,Cámara,,SANTA FE,ALVEAR,$,315000.00,Rosario S/En destino,2025-04-16T00:00:00,2025-04-16T00:00:00,A plazo,NO,COSECHA 20/21,1,1902340250,Si
